F0010;F0020;F0100;F0101;F0110;F0120;F0130;F0140;F0150;F0160;F0170;F0180;F0190;F0200;F0210;F0220;F0230;F0240;F0250;F0260;F0270;MF0190;MF0200
5;52;2828973;F001;7.5079586615507;01;01;1;01;3;2;05;2;4;03;;1;2;1;700;1;0;0
5;52;2286314;F001;8.1179741195796;01;01;1;01;2;2;09;1;4;05;;0;1;1;1036;;0;0
5;52;2622615;F001;9.5197026285514;01;01;1;01;6;2;07;2;2;03;;3;5;1;1404;1;0;0
5;52;2845573;F001;11.3177309342649;01;01;1;01;2;2;07;3;4;05;;1;0;2;675;;0;0
5;52;7536992;F001;17.6522128352542;01;01;1;01;4;2;11;1;4;03;;0;3;1;1212;3;0;0
5;52;7044141;F001;16.5882922192713;01;01;1;01;5;2;06;2;4;03;;2;2;3;504.4;1;0;0
5;52;6907843;F001;10.1174762878063;01;01;1;01;2;2;13;1;2;05;;0;1;1;1006;;0;0
5;52;7633389;F001;7.6345258793978;01;01;1;01;2;2;05;3;4;01;;0;1;1;1495;1;0;0
5;52;356911;F001;10.2618485356468;01;01;1;01;2;2;11;2;4;05;;0;1;1;1212;;0;0
5;52;5880164;F001;7.3221332650899;01;01;1;01;4;1;10;1;4;03;;0;3;1;928;1;0;0
5;52;985911;F001;11.3788069655755;01;01;1;01;3;1;09;3;2;03;;1;2;1;833.33;2;0;0
5;52;3621093;F001;14.5645475252185;01;01;1;01;4;2;08;3;4;03;;1;1;3;750;3;0;0
5;52;3082704;F001;9.4751191804778;01;01;1;01;4;2;08;4;4;03;;1;1;3;3750;3;0;0
5;52;5439759;F001;9.7136241800484;01;01;1;01;6;2;07;1;2;03;;2;2;4;100;2;0;0
5;52;2044446;F001;10.387684237864;01;01;1;01;3;1;09;4;4;03;;1;2;1;6000;1;0;0
5;52;5699412;F001;14.8747470812447;01;01;1;01;3;2;12;4;3;03;;0;2;1;6000;1;0;0
5;52;4248793;F001;14.0440574896005;01;01;1;01;2;2;12;1;4;01;;0;1;1;1212;1;0;0
5;52;5098567;F001;9.9752460698177;01;01;1;01;4;2;07;3;4;03;;2;1;3;453;1;0;0
5;52;3766818;F001;7.5396152112933;01;01;1;01;3;1;09;3;4;10;;0;1;2;1304;;0;0
5;52;3007925;F001;10.6579304405371;01;01;1;01;2;1;05;3;2;01;;0;1;1;1006;1;0;0
5;52;4612884;F001;11.7459710640933;01;01;1;01;2;1;05;3;1;01;;0;1;1;750;2;0;0
5;52;1905278;F001;10.5854771148224;01;01;1;01;3;2;05;3;4;03;;1;2;1;1000;1;0;0
5;52;60756;F001;12.3085276096012;01;01;1;01;2;2;11;2;4;01;;0;1;1;856;1;0;0
5;52;3568616;F001;10.1419213557816;01;01;1;01;7;2;10;3;2;10;;1;3;4;432;;0;0
5;52;87924;F001;10.5282762436163;01;01;1;01;4;2;10;3;4;03;;0;2;2;1303;1;0;0
5;52;3799328;F001;11.2961339672401;01;01;1;01;3;2;13;1;4;06;;1;1;2;366.67;;0;0
5;52;6020875;F001;11.9644240520155;01;01;1;01;3;2;08;3;4;03;;1;1;2;1533.33;1;0;0
5;52;6668305;F001;13.0577877569965;01;01;1;01;2;2;13;3;4;10;;0;0;2;1500;;0;0
5;52;748488;F001;13.3168890568085;01;01;1;01;4;2;08;1;4;05;;1;2;2;150;;0;0
5;52;4312596;F001;10.636126225943;01;01;1;01;3;2;12;1;4;05;;2;0;3;670.67;;0;0
5;52;7391284;F001;9.8469559544862;01;01;1;01;5;2;09;4;4;05;;2;2;3;502.4;;0;0
5;52;1463475;F001;8.5584580323161;01;01;1;01;3;2;10;1;4;03;;0;1;2;1309;1;0;0
5;52;2269679;F001;5.6549793040955;01;01;1;01;2;1;17;1;4;01;;0;1;1;1300;1;0;0
5;52;5659028;F001;10.8039560532765;01;01;1;01;2;1;11;1;1;07;;0;2;0;806;;0;0
5;52;114535;F001;8.892397784477;01;01;1;02;3;2;09;3;2;03;;1;1;2;1000;3;0;0
5;52;114535;F002;8.892397784477;01;01;1;03;2;;;;;;1;;1;1;1250;;9;9
5;52;3279070;F001;11.4027926862851;01;01;1;01;2;1;07;4;4;01;;0;1;1;2400;1;0;0
5;52;2504490;F001;13.5160081769139;01;01;1;01;3;1;12;1;4;03;;1;1;2;1700;1;0;0
5;52;2715003;F001;8.6834190207286;01;01;1;01;2;2;15;1;1;10;;0;1;1;1212;;0;0
5;52;7783698;F001;10.5903163899547;01;01;1;01;2;1;17;1;1;07;;0;2;0;1350;;0;0
5;52;4707186;F001;6.3641649558007;01;01;1;01;4;2;08;1;4;03;;0;3;1;1503;1;0;0
5;52;7163010;F001;7.4532825905593;01;01;1;01;3;1;06;3;4;02;;0;2;1;887.33;1;0;0
5;52;6083359;F001;9.3583742537638;01;01;1;01;4;1;04;2;4;10;;0;2;2;792.5;;0;0
5;52;3396591;F001;10.347713802051;01;01;1;01;4;2;06;3;1;03;;2;3;1;650;3;0;0
5;52;1075702;F001;7.6121118954147;01;01;1;02;2;2;05;3;4;01;;0;1;1;6615;1;0;0
5;52;1075702;F002;7.6121118954147;01;01;1;03;2;;;;;;3;;0;2;600;;9;9
5;52;1431906;F001;12.6583298108445;01;01;1;01;2;2;07;4;4;01;;0;1;1;1200;3;0;0
5;52;5002888;F001;10.2963322973006;01;01;1;01;4;1;08;2;4;03;;2;2;2;800;1;0;0
5;52;2597039;F001;11.0011234530455;01;01;1;01;3;1;08;2;4;03;;1;1;2;900;1;0;0
5;52;6587980;F001;7.129343340309;01;01;1;01;3;2;08;2;4;05;;2;2;1;604;;0;0
5;52;3375396;F001;10.7963863122708;01;01;1;01;5;2;08;3;4;03;;3;3;2;380;2;0;0
5;52;7710180;F001;8.6770425615211;01;01;1;01;2;1;06;3;1;01;;0;1;1;1556;1;0;0
5;52;7544234;F001;8.1307637988881;01;01;1;01;4;1;09;2;4;03;;1;2;2;925;1;0;0
5;52;2840584;F001;13.6268256852472;01;01;1;01;3;2;07;2;4;05;;2;1;2;200;;0;0
5;52;4466459;F001;10.2460917002534;01;01;1;01;3;2;08;3;4;05;;2;1;2;0;;0;0
5;52;1435821;F001;8.8815653536563;01;01;1;02;4;2;07;2;4;03;;0;2;2;600;1;0;0
5;52;1435821;F002;8.8815653536563;01;01;1;03;3;;;;;;2;;2;1;500;;9;9
5;52;1435821;F003;8.8815653536563;01;01;1;04;2;;;;;;1;;1;1;6000;;9;9
5;52;6132989;F001;8.1868855776096;01;01;1;01;4;2;10;1;4;03;;0;2;2;1345;1;0;0
5;52;6128908;F001;7.3191000417215;01;01;1;01;2;1;09;2;4;07;;1;2;0;500;;0;0
5;52;558139;F001;6.3048067116691;01;01;1;01;6;1;08;4;2;04;;0;1;5;666.67;1;0;0
5;52;1171856;F001;11.1086965541842;01;01;1;01;3;2;10;2;1;05;;1;0;3;433.33;;0;0
5;52;6118691;F001;9.3150362379093;01;01;1;01;3;2;11;3;1;03;;1;2;1;2233.33;1;0;0
5;52;1864543;F001;8.3444852508581;01;01;1;01;2;2;06;2;1;05;;1;1;1;300;;0;0
5;52;2109218;F001;7.8248448443194;01;01;1;01;2;1;06;3;1;01;;0;1;1;750;2;0;0
5;52;3182193;F001;8.2794212783901;01;01;1;01;2;1;09;3;1;01;;0;1;1;2000;2;0;0
5;52;6881123;F001;9.5596859521234;01;01;1;01;2;2;09;2;4;05;;0;1;1;1350;;0;0
5;52;6799211;F001;8.2794212783901;01;01;1;01;2;1;09;3;1;01;;0;1;1;1100;2;0;0
5;52;6755302;F001;9.4214071295819;01;01;1;01;2;1;14;1;1;01;;0;1;1;1800;1;0;0
5;52;5889098;F001;16.6122302880861;01;01;1;01;3;2;07;3;4;05;;2;0;3;316.67;;0;0
5;52;2485529;F001;11.717915783287;01;01;1;01;2;2;08;4;4;01;;0;1;1;5500;1;0;0
5;52;2167473;F001;12.498385354942;01;01;1;01;3;2;11;4;4;03;;0;2;1;1500;1;0;0
5;52;2484996;F001;12.6131157396591;01;01;1;01;3;2;06;4;1;03;;1;1;2;900;1;0;0
5;52;2028906;F001;14.5458037630001;01;01;1;01;3;1;12;3;1;03;;1;1;2;2133.33;1;0;0
5;52;1235737;F001;5.2234758572698;01;01;1;01;4;1;09;1;4;03;;0;3;1;1725;2;0;0
5;52;6527802;F001;8.4664443899838;01;01;1;01;2;1;14;1;4;07;;0;2;0;5000;;0;0
5;52;7223599;F001;8.7310228784606;01;01;1;01;3;1;08;2;2;03;;0;1;2;1166.67;1;0;0
5;52;6068037;F001;7.1323442568739;01;01;1;01;2;2;12;2;4;01;;0;1;1;2000;1;0;0
5;52;7718213;F001;12.4242358140614;01;01;1;01;2;2;13;1;1;05;;0;1;1;2856;;0;0
5;52;983209;F001;9.1728939657156;01;01;1;01;4;1;08;2;1;03;;2;2;2;909;2;0;0
5;52;3056676;F001;13.8627058564493;01;01;1;01;3;1;07;3;4;10;;0;2;1;1170.67;;0;0
5;52;1575297;F001;6.2013313860555;01;01;1;02;4;2;08;3;4;03;;1;3;1;500;3;0;0
5;52;1575297;F002;6.2013313860555;01;01;1;03;3;;;;;;3;;2;1;200;;9;9
5;52;3311264;F001;9.6757890286912;01;01;1;01;4;1;10;4;1;03;;0;2;2;2650;1;0;0
5;52;2803034;F001;8.6770425615211;01;01;1;01;2;1;06;3;4;01;;0;1;1;1200;1;0;0
5;52;5945078;F001;11.3612866822398;01;01;1;01;2;2;13;3;4;10;;0;0;2;1850;;0;0
5;52;2822135;F001;7.646185003243;01;01;1;01;5;2;07;2;4;03;;0;2;3;1200;1;0;0
5;52;5986121;F001;9.0264424931101;01;01;1;02;3;2;11;2;4;05;;1;2;1;900;;0;0
5;52;5986121;F002;9.0264424931101;01;01;1;03;2;;;;;;3;;1;1;0;;9;9
5;52;811885;F001;11.1105825140049;01;01;1;02;2;2;12;3;4;05;;0;0;2;606;;0;0
5;52;811885;F002;11.1105825140049;01;01;1;03;2;;;;;;3;;0;2;610;;9;9
5;52;6497773;F001;8.3163828259932;01;01;1;01;3;1;06;3;1;03;;1;1;2;1008;1;0;0
5;52;6784040;F001;8.8435371574828;01;01;1;01;2;2;04;3;1;01;;0;1;1;2700;1;0;0
5;52;2989301;F001;12.6583298108445;01;01;1;01;2;1;07;3;4;01;;0;1;1;2200;1;0;0
5;52;1164351;F001;14.1210712602842;01;01;1;01;3;2;07;4;4;03;;1;1;2;1800;1;0;0
5;52;199971;F001;12.4421078211163;01;01;1;01;2;2;05;3;1;05;;1;0;2;1000;;0;0
5;52;6785452;F001;11.6662867930805;01;01;1;01;2;2;09;2;2;01;;0;1;1;606;3;0;0
5;52;1227714;F001;8.969836823418;01;01;1;01;3;2;12;2;4;05;;0;0;3;3400;;0;0
5;52;7723442;F001;6.8610165021466;01;01;1;01;3;1;08;4;4;03;;0;2;1;8166.67;1;0;0
5;52;7312186;F001;12.3844532872537;01;01;1;01;4;2;05;2;4;03;;2;1;3;475;1;0;0
5;52;7340987;F001;11.3886031333406;01;01;1;01;2;2;06;2;4;05;;1;1;1;606;;0;0
5;52;4812979;F001;6.5057071993078;01;01;1;01;3;1;12;1;1;02;;0;1;2;1300;1;0;0
5;52;2435745;F001;12.2105116726314;01;01;1;01;2;2;06;4;4;10;;0;0;2;1000;;0;0
5;52;1569853;F001;10.807211263108;01;01;1;01;4;2;08;3;1;03;;2;2;2;1350;1;0;0
5;52;5998145;F001;9.295786709349;01;01;1;02;3;2;08;1;1;03;;1;1;2;800;1;0;0
5;52;5998145;F002;9.295786709349;01;01;1;03;2;;;;;;1;;1;1;600;;9;9
5;52;7509533;F001;13.686779136126;01;01;1;01;3;2;10;2;1;03;;1;1;2;900;1;0;0
5;52;3887657;F001;6.5906638888113;01;01;1;01;3;1;08;2;1;03;;1;1;2;1666.67;1;0;0
5;52;7135541;F001;10.2963322973006;01;01;1;01;4;2;08;4;4;03;;2;2;2;750;1;0;0
5;52;2677113;F001;11.6093117635811;01;01;1;01;3;1;05;2;4;03;;1;1;2;600;1;0;0
5;52;6431237;F001;13.2378135738894;01;01;1;01;2;2;05;1;4;05;;1;1;1;2050;;0;0
5;52;4451717;F001;17.0169391511639;01;01;1;01;4;1;07;3;4;03;;2;2;2;678;1;0;0
5;52;7284489;F001;12.6003990359537;01;01;1;01;2;1;11;1;4;01;;0;1;1;4750;1;0;0
5;52;3496292;F001;7.6740513819332;01;01;1;01;2;2;09;3;2;01;;0;1;1;1040;3;0;0
5;52;3229799;F001;11.3763041772747;01;01;1;01;2;2;13;4;4;05;;0;1;1;5700;;0;0
5;52;3809971;F001;12.2322122965143;01;01;1;01;2;1;11;3;1;01;;0;1;1;6300;1;0;0
5;52;6149115;F001;10.8476359958559;01;01;1;01;4;1;10;3;4;03;;1;1;3;800;1;0;0
5;52;4492493;F001;17.6855430777007;01;01;1;01;4;1;08;1;1;03;;1;2;2;800;1;0;0
5;52;51802;F001;12.2923478927537;01;01;1;01;2;1;07;3;4;01;;0;1;1;3000;1;0;0
5;52;6597895;F001;9.7157830594181;01;01;1;01;2;1;08;4;4;01;;0;1;1;1900;1;0;0
5;52;1753594;F001;8.8190305989267;01;01;1;01;2;2;05;3;1;01;;0;1;1;2500;1;0;0
5;52;4931406;F001;6.8229427614331;01;01;1;01;3;1;06;3;4;03;;1;1;2;433.33;2;0;0
5;52;7065167;F001;8.6780686628604;01;01;1;01;3;2;06;3;1;03;;1;1;2;533.33;3;0;0
5;52;531193;F001;9.5461292478565;01;01;1;01;2;1;05;3;1;01;;0;1;1;1350;1;0;0
5;52;3002101;F001;14.5389991142738;01;01;1;01;6;1;08;3;2;04;;0;2;4;1035.33;2;0;0
5;52;1020954;F001;10.9694277828555;01;01;1;01;3;1;05;2;1;02;;0;2;1;1737.33;1;0;0
5;52;967203;F001;9.5461292478565;01;01;1;01;2;1;05;3;2;01;;0;1;1;1550;1;0;0
5;52;4680254;F001;4.698777356438;01;01;1;01;2;2;15;1;1;05;;0;1;1;1656;;0;0
5;52;6764540;F001;7.0091090369574;01;01;1;01;4;1;09;2;4;03;;2;1;3;725;1;0;0
5;52;7647519;F001;17.3523635267475;01;01;1;01;5;2;08;1;1;03;;3;3;2;562.4;1;0;0
5;52;6549438;F001;11.0090687670347;01;01;1;01;2;1;15;1;2;01;;0;1;1;1250;2;0;0
5;52;6317315;F001;4.7775895848294;01;01;1;01;4;1;09;3;1;03;;0;3;1;1056;2;0;0
5;52;6945735;F001;11.8376092032432;01;01;1;01;3;1;07;3;4;03;;1;2;1;937.33;1;0;0
5;52;5855262;F001;6.0466203325704;01;01;1;01;4;1;10;3;2;03;;0;3;1;2250;1;0;0
5;52;3256100;F001;9.4648001979885;01;01;1;01;2;2;11;2;4;01;;0;1;1;1506;1;0;0
5;52;5077853;F001;14.7793496523402;01;01;1;01;4;1;14;1;1;10;;0;3;1;1231;;0;0
5;52;1560998;F001;12.8065969333978;01;01;1;01;4;1;09;3;4;03;;2;2;2;1250;1;0;0
5;52;955310;F001;7.9138606539639;01;01;1;01;2;2;08;1;1;01;;0;1;1;606;2;0;0
5;52;3501738;F001;9.7157830594181;01;01;1;01;2;1;08;4;1;01;;0;1;1;2500;1;0;0
5;52;4281606;F001;12.8403637687127;01;01;1;01;3;2;05;2;4;03;;1;1;2;266.67;1;0;0
5;52;1470520;F001;11.5492354937437;01;01;1;01;2;1;13;1;1;01;;0;1;1;1550;1;0;0
5;52;761809;F001;9.1483894843215;01;01;1;01;2;1;06;1;4;01;;0;1;1;675;2;0;0
5;52;715864;F001;15.1587453692084;01;01;1;01;4;2;09;2;4;06;;0;1;3;981;;0;0
5;52;1201828;F001;12.565438252999;01;01;1;01;4;1;08;3;4;03;;2;2;2;1100;1;0;0
5;52;3312893;F001;11.9174222331831;01;01;1;01;2;1;13;1;4;01;;0;1;1;650;2;0;0
5;52;5729301;F001;10.2823136685408;01;01;1;01;3;1;10;1;1;03;;1;1;2;666.67;1;0;0
5;52;4545712;F001;8.8190305989267;01;01;1;01;2;1;05;3;4;01;;0;1;1;1400;1;0;0
5;52;5961444;F001;9.113896108261;01;01;1;01;2;1;06;3;1;01;;0;1;1;1550;1;0;0
5;52;7389269;F001;5.4258760053678;01;01;1;01;2;1;09;2;4;10;;0;1;1;1656;;0;0
5;52;1906671;F001;9.0008881067647;01;01;1;01;2;1;09;3;4;01;;0;1;1;1650;1;0;0
5;52;4099137;F001;10.429012395804;01;01;1;01;4;1;06;3;4;03;;2;3;1;1420;1;0;0
5;52;1990553;F001;12.7012503046874;01;01;1;01;5;1;06;3;2;03;;3;2;3;882.4;1;0;0
5;52;4965198;F001;9.197939847653;01;01;1;01;4;1;06;3;4;04;;1;3;1;678;2;0;0
5;52;2350233;F001;9.8166407352349;01;01;1;01;2;1;05;3;4;01;;0;1;1;2750;1;0;0
5;52;7304729;F001;7.310151531693;01;01;1;01;3;2;08;3;1;05;;0;0;3;200;;0;0
5;52;2661453;F001;12.2923478927537;01;01;1;01;2;2;06;3;4;01;;0;1;1;856;1;0;0
5;52;5463315;F001;14.5307222751325;01;01;1;01;2;1;08;3;4;01;;0;1;1;2156;1;0;0
5;52;1495821;F001;11.5575228210039;01;01;1;01;4;1;09;3;4;03;;0;2;2;2853;1;0;0
5;52;6978227;F001;10.8685701070387;01;01;1;01;3;1;08;3;2;03;;1;2;1;1700;1;0;0
5;52;5355416;F001;10.3477085365779;01;01;1;01;4;1;09;2;2;03;;1;2;2;775;1;0;0
5;52;7432288;F001;9.6847643270627;01;01;1;01;4;1;09;3;1;03;;2;2;2;1050;1;0;0
5;52;6120167;F001;8.9295480641784;01;01;1;01;2;1;06;3;2;10;;0;1;1;1006;;0;0
5;52;913502;F001;10.781620383052;01;01;1;01;5;1;11;4;4;03;;0;2;3;4004.8;1;0;0
5;52;4981026;F001;12.002756965625;01;01;1;01;3;2;12;1;1;05;;0;0;3;1160;;0;0
5;52;7548570;F001;10.533145731455;01;01;1;01;2;1;07;3;2;01;;0;1;1;2100;1;0;0
5;52;3249529;F001;11.1689498317308;01;01;1;01;4;2;10;3;4;06;;0;3;1;1612;;0;0
5;52;2022;F001;11.4509428039657;01;01;1;01;2;2;06;3;4;10;;0;1;1;3500;;0;0
5;52;7692029;F001;10.5795058988085;01;01;1;01;3;2;09;4;1;10;;0;0;3;2808;;0;0
5;52;5497911;F001;9.8015190272719;01;01;1;01;2;2;08;2;4;05;;1;0;2;900;;0;0
5;52;5364513;F001;9.923191140032;01;01;1;01;3;2;06;3;1;06;;1;0;3;733.33;;0;0
5;52;3023141;F001;11.5975911502018;01;01;1;01;2;2;12;1;4;01;;0;1;1;906;1;0;0
5;52;1876367;F001;8.9148806746502;01;01;1;01;3;2;06;3;1;05;;2;1;2;133.33;;0;0
5;52;3629645;F001;7.6680546590625;01;01;1;01;2;1;15;1;4;01;;0;1;1;1700;1;0;0
5;52;4033147;F001;10.0387934382881;01;01;1;01;3;2;11;1;4;06;;0;1;2;433.33;;0;0
5;52;4485699;F001;8.3782979985468;01;01;1;01;3;2;04;3;1;03;;1;1;2;866.67;1;0;0
5;52;5660732;F001;11.2441190503084;01;01;1;01;2;1;14;2;1;01;;0;1;1;606;2;0;0
5;52;7415838;F001;10.9724255932309;01;01;1;01;2;2;08;4;1;01;;0;0;2;1450;2;0;0
5;52;344457;F001;7.9965801021378;01;01;1;01;6;1;06;2;4;03;;4;5;1;250;2;0;0
5;52;2220125;F001;14.1652364453761;01;01;1;01;3;2;09;1;4;05;;0;1;2;666.67;;0;0
5;52;4315125;F001;7.2117671361273;01;01;1;01;4;2;06;3;3;03;;1;1;3;1000;1;0;0
5;52;6866243;F001;11.4127442896592;01;01;1;01;2;1;07;4;1;10;;0;2;0;3100;;0;0
5;52;6318071;F001;7.8640449233851;01;01;1;01;7;2;10;2;4;06;;0;3;4;778.71;;0;0
5;52;5927561;F001;10.6860686724952;01;01;1;01;2;2;04;2;1;10;;0;0;2;606;;0;0
5;52;5545714;F001;14.6132817662556;01;01;1;01;2;2;09;4;4;05;;0;1;1;1350;;0;0
5;52;3190537;F001;13.3282729074741;01;01;1;01;2;1;08;3;1;10;;0;2;0;1250;;0;0
5;52;4760274;F001;10.2787134172522;01;01;1;01;2;2;11;1;1;05;;0;1;1;706;;0;0
5;52;5379955;F001;15.2237624189339;01;01;1;01;4;2;07;2;4;03;;1;3;1;150;2;0;0
5;52;2074077;F001;11.9907003282888;01;01;1;01;3;1;08;3;1;03;;1;2;1;808;1;0;0
5;52;7000852;F001;10.4472763112194;01;01;1;01;2;2;07;3;4;05;;1;1;1;600;;0;0
5;52;2865374;F001;8.7513726293268;01;01;1;01;2;2;08;3;4;05;;1;0;2;606;;0;0
5;52;5957395;F001;16.0273151371241;01;01;1;01;5;1;09;3;4;03;;2;3;2;920;1;0;0
5;52;4942936;F001;8.7454988813178;01;01;1;01;3;2;10;1;4;01;;0;2;1;1008;1;0;0
5;52;3878769;F001;13.4053217184641;01;01;1;01;2;1;05;3;4;10;;0;2;0;2350;;0;0
5;52;3251427;F001;9.2923560295424;01;01;1;02;2;2;13;1;4;05;;1;1;1;600;;0;0
5;52;3251427;F002;9.2923560295424;01;01;1;03;3;;;;;;2;;2;1;808;;9;9
5;52;1159088;F001;9.2468686110397;01;01;1;01;3;2;06;3;4;03;;1;2;1;666.67;3;0;0
5;52;4419401;F001;12.4860421594168;01;01;1;01;2;1;13;1;4;01;;0;1;1;1250;2;0;0
5;52;1171371;F001;2.1875486381323;01;01;1;01;3;1;05;3;2;03;;1;1;2;600;1;0;0
5;52;3430261;F001;9.6629395025009;01;01;1;01;3;1;06;4;4;03;;1;1;2;1300;1;0;0
5;52;1283352;F001;7.0443275327392;01;01;1;01;2;2;11;1;4;01;;0;1;1;2500;1;0;0
5;52;7451820;F001;7.4769694812271;01;01;1;01;2;2;11;1;4;05;;1;1;1;606;;0;0
5;52;3275831;F001;16.3768786195716;01;01;1;01;2;1;05;3;1;01;;0;1;1;1456;1;0;0
5;52;1089510;F001;9.4780480152468;01;01;1;01;2;2;17;1;4;05;;1;1;1;606;;0;0
5;52;5893729;F001;9.7841183583915;01;01;1;01;2;1;12;1;4;01;;0;1;1;200;3;0;0
5;52;5741935;F001;13.6349692297694;01;01;1;01;5;1;08;1;2;03;;1;4;1;580;1;0;0
5;52;1500033;F001;17.6562031811676;01;01;1;02;3;2;13;1;2;10;;1;1;2;1068;;0;0
5;52;1500033;F002;17.6562031811676;01;01;1;03;4;;;;;;3;;3;1;0;;9;9
5;52;4626721;F001;11.2101118488339;01;01;1;01;2;1;07;3;4;01;;0;1;1;4000;1;0;0
5;52;756688;F001;14.0187654259258;01;01;1;01;5;1;09;3;4;03;;2;1;4;584.8;1;0;0
5;52;1252380;F001;15.5484604445458;01;01;1;01;3;1;09;3;4;03;;1;1;2;1737.33;1;0;0
5;52;6859738;F001;12.328890114457;01;01;1;01;5;1;06;2;2;03;;1;2;3;671.2;1;0;0
5;52;3398256;F001;19.6070221533613;01;01;1;01;4;2;05;2;4;03;;2;2;2;300;1;0;0
5;52;366272;F001;14.3871116185619;01;01;1;01;3;1;08;2;4;03;;1;2;1;0;4;0;0
5;52;4889077;F001;6.8030703762217;01;01;1;01;4;1;09;1;4;03;;2;2;2;250;3;0;0
5;52;117746;F001;12.0379088584064;01;01;1;01;3;1;13;1;1;03;;1;1;2;166.67;2;0;0
5;52;2100057;F001;8.664878441532;01;01;1;01;2;2;11;2;1;01;;0;1;1;1750;1;0;0
5;52;5133242;F001;20.3346382624182;01;01;1;01;5;2;07;1;4;04;;1;2;3;0;4;0;0
5;52;4869987;F001;9.0144601690619;01;01;1;01;3;1;07;2;4;03;;0;2;1;2666.67;1;0;0
5;52;1897946;F001;8.7018886943523;01;01;1;01;2;1;08;3;1;01;;0;1;1;3750;1;0;0
5;52;2415368;F001;9.8163582893689;01;01;1;01;3;1;10;1;1;03;;1;2;1;666.67;2;0;0
5;52;1867933;F001;21.570124073562;01;01;1;01;3;2;05;3;4;05;;2;2;1;700;;0;0
5;52;2815878;F001;11.0566268878114;01;01;1;01;2;1;11;4;1;01;;0;1;1;1900;1;0;0
5;52;3804943;F001;10.6287111931179;01;01;1;01;2;1;13;1;2;01;;0;1;1;5000;2;0;0
5;52;2570243;F001;7.5119384964752;01;01;1;01;2;2;08;1;1;01;;0;1;1;0;4;0;0
5;52;2114808;F001;15.1351580135773;01;01;1;01;3;1;09;1;4;03;;1;1;2;866.67;1;0;0
5;52;5445379;F001;10.4458216065406;01;01;1;01;2;1;11;1;1;01;;0;1;1;0;4;0;0
5;52;211991;F001;7.5119384964752;01;01;1;01;2;2;08;3;4;01;;0;1;1;1150;3;0;0
5;52;4384256;F001;7.4384867509574;01;01;1;01;5;2;10;1;1;04;;1;1;4;800;3;0;0
5;52;2961474;F001;13.0108673279818;01;01;1;01;2;1;08;3;1;01;;0;1;1;2900;1;0;0
5;52;4715675;F001;5.2347166914947;01;01;1;01;3;2;08;2;4;03;;0;2;1;2504;1;0;0
5;52;1810625;F001;4.7954683149082;01;01;1;01;3;1;17;1;4;02;;0;2;1;1141.33;1;0;0
5;52;6100672;F001;10.3060114261935;01;01;1;01;2;2;08;1;1;01;;0;1;1;0;4;0;0
5;52;5317328;F001;8.2484570809057;01;01;1;01;3;2;13;1;1;03;;1;2;1;333.33;2;0;0
5;52;2358628;F001;12.8696859057183;01;01;1;01;2;2;10;1;4;01;;0;1;1;0;4;0;0
5;52;164590;F001;10.612927967844;01;01;1;01;5;2;06;1;4;03;;1;2;3;200;3;0;0
5;52;1679892;F001;10.3801663553078;01;01;1;01;4;1;10;2;1;03;;1;3;1;550;1;0;0
5;52;6891695;F001;9.6871299396027;01;01;1;01;3;2;06;3;1;05;;2;2;1;500;;0;0
5;52;436110;F001;12.303030138765;01;01;1;01;4;2;12;1;1;06;;1;0;4;0;;0;0
5;52;696874;F001;9.919970587666;01;01;1;01;2;1;09;3;4;01;;0;1;1;1100;2;0;0
5;52;3712725;F001;11.8976078748313;01;01;1;01;2;2;16;1;2;10;;0;0;2;500;;0;0
5;52;2474787;F001;8.9329691141319;01;01;1;01;3;2;12;2;4;03;;0;2;1;1316.67;1;0;0
5;52;3644235;F001;9.7202230054898;01;01;1;01;2;1;07;3;4;01;;0;1;1;850;2;0;0
5;52;3171662;F001;7.3576283371545;01;01;1;01;4;2;07;4;4;03;;2;3;1;1650;1;0;0
5;52;5501657;F001;7.3916053050504;01;01;1;01;2;2;10;2;4;01;;0;1;1;1700;1;0;0
5;52;916447;F001;7.0124847270069;01;01;1;01;2;1;13;1;1;01;;0;1;1;400;2;0;0
5;52;1207610;F001;9.9240362206783;01;01;1;01;4;2;06;2;4;03;;2;2;2;706;1;0;0
5;52;4538109;F001;10.0915159753676;01;01;1;01;2;2;12;1;4;01;;0;1;1;1212;1;0;0
5;52;1014005;F001;11.966562229476;01;01;1;01;3;1;05;2;4;03;;1;1;2;1366.67;1;0;0
5;52;912565;F001;6.9470613742771;01;01;1;01;4;1;08;1;4;10;;0;2;2;900;;0;0
5;52;4916769;F001;9.8192597447553;01;01;1;01;3;1;07;3;1;03;;1;1;2;466.67;2;0;0
5;52;4192250;F001;11.6773235351006;01;01;1;01;2;2;06;2;4;01;;0;1;1;1000;3;0;0
5;52;2360008;F001;7.1613917535843;01;01;1;01;2;1;07;1;4;01;;0;1;1;1646;1;0;0
5;52;2166527;F001;17.3117563654792;01;01;1;01;2;2;14;3;1;05;;0;1;1;2500;;0;0
5;52;2892741;F001;12.5435401213452;01;01;1;01;3;1;07;3;1;03;;1;2;1;1966.67;1;0;0
5;52;5333445;F001;8.8468979082606;01;01;1;01;3;2;06;3;4;03;;1;1;2;1533.33;1;0;0
5;52;7417;F001;14.6888997200053;01;01;1;01;4;2;06;2;4;03;;1;2;2;850;1;0;0
